TAG_CAT;TAG_ID;TAG_NAME;TAG_CNT;FR_ID;MAL_ID;MAL_NAME;MAL_CNT
3;538929;gensou-ron_(vocaloid);10;385445;;;
3;540054;chelsea_fc;10;;;;
3;540400;yuu-gi-ou_r;10;540387;;;
3;540463;s.e.c_01_specular_reflection;10;;;;
3;540472;influence;10;;;;
3;541643;gyakuten!_ippatsuman;10;432319;;;
3;542454;gundam_beast;10;76;;;
3;546332;mahou_shoujo_meruru;10;;3526;Mahou Shoujo Meruru;1485
3;548427;yutori-chan;10;;7770;Yutori-chan;4088
3;554844;kagihime_monogatari_eikyu_alice_rondo;10;;577;Kagihime Monogatari Eikyuu Alice Rinbukyoku;6318
3;561259;himitsu_no_houkago_2;10;;;;
3;562268;mythbusters;10;;;;
3;562499;just_a_game_(vocaloid);10;385445;;;
3;562827;mousugu_natsuyasumi!;10;;;;
3;564089;steamboat_willie;10;;;;
3;566534;sugar+spice_2;10;588682;;;
3;571968;hane_wa_nai_kedo_watashi_wa_toberu_(vocaloid);10;385445;;;
3;572192;orange_memories;10;;;;
3;572475;radio_momoiro;10;;;;
3;572661;d.o.;10;;;;
3;574428;phantasy_star_iii;10;15410;;;
3;574999;yuusha_exkaiser;10;575001;3325;Yuusha Exkaiser;973
3;575038;elf_wo_karu_mono-tachi;10;;1045;Elf wo Karu Mono-tachi;16342
3;575772;densetsu_no_yuusha_da-garn;10;565629;2803;Densetsu no Yuusha Da Garn;2455
3;577002;stanley_kubrick;10;;;;
3;578570;kurai_mori_no_circus_(vocaloid);10;385445;;;
3;579146;pixiv_shadow_2;10;421840;;;
3;579312;night_wizard_mahou_taisen;10;;;;
3;580814;splash!;10;;;;
3;580839;sim_love_~hitonatsu_no_kiseki~;10;;;;
3;580923;alivez;10;;;;
3;583701;pixiv_steampunk;10;;;;
3;583840;my_chemical_romance;10;;;;
3;583851;yuu-gi-ou_tag_force;10;540387;;;
3;584201;top_secret_(vocaloid);10;385445;;;
3;585052;yukinochi_fururu!;10;;;;
3;585068;>>fami!_kyou_no_menu_wa_lesson_c;10;;;;
3;586336;puchi_puchi_gohoushi;10;;;;
3;586549;choukou_senki_kikaiou;10;;;;
3;586814;tetsuwan_gacchu!;10;;;;
3;587377;ane_hame!;10;;;;
3;587433;boston_red_sox;10;;;;
3;588782;kourin_tenshi_en_ciel_rena;10;;;;
3;591237;marionette_zero;10;;;;
3;591555;yuusha_30;10;;;;
3;591738;prince_of_persia_(2008);10;83942;;;
3;591788;kiss!_me!_me!;10;;;;
3;593154;windows_vista;10;5973;;;
3;593797;mahou_shoujo_biblion;10;;;;
3;594000;simple_series;10;;;;
3;596235;futari.;10;;;;
3;599205;kouhaku_uta_gassen;10;;;;
3;599826;shure;10;;;;
3;600898;7up;10;;;;
3;601960;choujuu_giga;10;;32932;Choujuu Giga;1042
3;602235;lime_odyssey;10;;;;
3;602522;tiny_dungeon;10;;;;
3;606165;sengoku_ixa;10;;;;
3;612992;wam_xxxnovel-wetandmessy.com;10;;;;
3;612993;the_great_troll-sama;10;;;;
3;615082;kanojo_to_kanojo_to_watashi_no_nananichi;10;;;;
3;616428;dadaama_kyoushi;10;;;;
3;616460;otome_juurin_yuugi;10;;;;
3;616469;onna_kyoushi_rinkan_no_kyoushitsu;10;;;;
3;623558;helter_skelter_~hakudaku_no_mura~;10;;5651;Helter Skelter: Hakudaku no Mura;4996
3;625503;lotteria;10;;;;
3;626414;nadeshiko_drip;10;;;;
3;629103;wicked;10;;;;
3;633779;morita-san_wa_mukuchi;10;;9774;Morita-san wa Mukuchi;7345
3;6345;musha_aleste;10;;;;
3;636612;hare_tokidoki_otenkiame;10;;;;
3;637880;deliberate_distortion_synesthesia;10;;;;
3;640038;engage_~onee-sama_to_watashi~;10;;;;
3;645195;nessa_no_rakuen;10;;;;
3;645824;chronicles_of_the_sword;10;;;;
3;647408;legendary_pictures;10;;;;
3;648665;battle_spirits:_heroes;10;461458;;;
3;64961;vgcats;10;;;;
3;653616;planescape:_torment;10;;;;
3;653750;gokudou-kun_man'yuuki;10;;2409;Gokudou-kun Manyuuki;9764
3;655616;grandia_xtreme;10;14414;;;
3;658574;kirby_super_star_ultra;10;440484;;;
3;660120;futaba_channel_3;10;379054;;;
3;664901;metal_witch_sisters;10;;;;
3;671250;gensou_suikoden_tsumugareshi_hyakunen_no_toki;10;604935;;;
3;671598;steel_wings;10;;;;
3;671921;magical_cannon_wars;10;;;;
3;672750;tanto_cuore;10;;;;
3;675761;kimi_ijou_boku_miman_(vocaloid);10;385445;;;
3;679215;gotou-san_to_kishida-san;10;;;;
3;679805;komorebi_no_kuni;10;;;;
3;680705;puyopuyo_fever_2;10;5533;;;
3;683007;emperor's_new_clothes;10;;;;
3;688888;one_off;10;;13283;One Off;11129
3;693064;mahou_shoujo_madoka_magica_online;10;592923;;;
3;694800;dolphin_divers;10;;;;
3;695700;h_ero;10;;;;
3;697470;ren'ai_0_kilometer;10;1443790;;;
3;707423;inspiration;10;;;;
3;709048;komeiji_satori_no_jousou_kyouiku;10;;;;
3;709436;sarishi_no_hara_(vocaloid);10;385445;;;
3;710611;x-men_vs._street_fighter;10;14543;;;
3;711305;battle_spirits:_sword_eyes;10;461458;14913;Battle Spirits: Sword Eyes;1372
3;713556;miscellaneous_oxymoron;10;;;;
3;714008;kurokishi_monogatari;10;;;;
3;715393;shakugan_no_shana_ii;10;7556;;;
3;716142;050plus;10;716139;;;
3;717187;rance_quest_magnum;10;537606;;;
3;717475;inazuma_eleven_go_tcg;10;709959;16964;Inazuma Eleven Go: TCG CM NG-shuu;1429
3;717693;yume_wo;10;;;;
3;718216;grandia:_parallel_trippers;10;14414;;;
3;721400;seishun_konbu;10;;;;
3;724534;gingitsune_(ochiai_sayuri);10;;;;
3;724624;hinamizawa_teiryuujo;10;;;;
3;730202;dakisuke;10;;;;
3;736382;immoral_little;10;;;;
3;770813;kritika;10;;;;
3;775754;dead_space_3;10;452245;;;
3;779545;hawken;10;;;;
3;838983;mote_sugite_shuraba_na_ore;10;;;;
3;8405;sensei_no_ojikan;10;;;;
3;885369;sonic_adventure;10;401823;;;
3;10097;haru_no_ashioto;9;;;;
3;10276;capeta;9;;388;Capeta;12970
3;1049430;gakuen_babysitters;9;;35222;Gakuen Babysitters;52214
3;105779;aqua_teen_hunger_force;9;;;;
3;1092723;the_crooked_man;9;;;;
3;1095586;priapus;9;;;;
3;1095771;mr._driller;9;;;;
3;1099852;bust_a_move;9;;;;
3;1108365;dunamis_15;9;;;;
3;1125746;trillion_starlights;9;;;;
3;11775;lemon_angel_project;9;;671;Lemon Angel Project;6380
3;1226219;magical_flowers;9;;;;
3;1226311;numan_athletics;9;;;;
3;1229069;three_little_pigs;9;;;;
3;1230496;madou_koukaku;9;;;;
3;1231012;mako-san_to_hachisuka-kun;9;;;;
3;1234987;machigai_darake_no_cthulhu_shinwa_trpg;9;;;;
3;1237019;natsukumo_yururu;9;;;;
3;1237354;priministar;9;;;;
3;1238390;sd_command_chronicles;9;;;;
3;1239360;nansei_project;9;;;;
3;1239759;timepiece_ensemble;9;;;;
3;1242160;futari_wa_milky_holmes;9;;17267;Futari wa Milky Holmes;7495
3;1245845;pikmin_3;9;1423363;;;
3;1248916;watership_down;9;;;;
3;1250348;ongaku_shoujo;9;;29511;Ongaku Shoujo;8309
3;1251031;gaist_crusher;9;;19871;Gaist Crusher;1578
3;1253242;tsukue_otome.;9;;;;
3;1254054;magical_girl_noir_quest;9;;;;
3;1254366;arma_(series);9;;;;
3;1254605;pokemon:_the_origin;9;2999;20159;Pokemon: The Origin;118192
3;1255420;kin'youbi_no_koneko;9;;;;
3;1257289;papers_please;9;;;;
3;1258410;aibou_(dorama);9;;;;
3;1259836;magicalic_sky_high;9;;;;
3;1259893;neppuu_kairiku_bushiroad_the_rising;9;1259889;;;
3;1259906;triagain;9;;;;
3;1261402;shounen_brave_(vocaloid);9;385445;;;
3;1263157;tec_(game);9;;;;
3;1263649;toushinden_war_budokai;9;586893;;;
3;1263689;s//d;9;;;;
3;1264214;kimi_to_boku_to_no_kishi_no_hibi:_rakuen_no_chevalier;9;;;;
3;1265490;idol_kanojo;9;;;;
3;1267150;loan_knight;9;;;;
3;1268258;tenkai_knights;9;;23067;Tenkai Knights;1804
3;1269752;asari-chan;9;;6629;Asari-chan;366
3;1272123;soredemo_sekai_wa_utsukushii;9;;22101;Soredemo Sekai wa Utsukushii;146826
3;1273321;racial_merge;9;;;;
3;1274579;tobu_railway;9;;;;
3;1276266;hero_bank;9;;22099;Hero Bank;2172
3;1277058;kudamimi_no_neko;9;;;;
3;1277629;gachirin_ni_kiri_saku;9;;;;
3;1277658;majo_no_shinzou;9;;;;
3;1280528;nijiiro_days;9;;31414;Nijiiro Days;97026
3;1280785;platinumgames_inc.;9;;;;
3;1282137;yumemi_ga_cheek!;9;;;;
3;1282855;quiz_of_walkure;9;;;;
3;1284157;ai:_tenchi_muyou!;9;;24699;Ai Tenchi Muyou!;19874
3;1284545;the_sandman_(video_game);9;;;;
3;1288071;ochuusha_shimasho_~saimin_maid_to_pettona_ojou-sama~;9;;;;
3;1291607;trans_america_ultra_quiz;9;;;;
3;1292211;kamisama_to_unmei_kakusei_no_cross_thesis;9;1300114;;;
3;1292335;donten_ni_warau;9;;21743;Donten ni Warau;74984
3;1294394;the_sleeping_beauty_(idolmaster);9;2831;;;
3;1294744;imouto-sama_ni_yoru_ore_route_kouryaku_love_come_riron;9;;;;
3;1297343;chouhakai!!_barbarossa;9;;;;
3;1297358;drunken_master;9;;;;
3;1297583;echo_of_soul;9;;;;
3;1298196;houshi_iin_no_oshigoto;9;;;;
3;1298799;harvest_overray;9;;;;
3;1302597;elysion_saga;9;;;;
3;1304432;htb;9;;;;
3;1306743;oh!!_micro-man;9;;;;
3;1307834;kagachi-sama_onagusame_tatematsurimasu:_netorare_mura_inya_hanashi;9;;19857;Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation;3085
3;1311077;final_fantasy_record_keeper;9;7525;;;
3;1311517;breath_of_fire_6;9;12692;;;
3;1312604;q_series;9;;;;
3;1312677;candy_candy_(song);9;;;;
3;1319094;magical_patissier_kosaki-chan;9;;;;
3;1319436;swing_holic;9;;;;
3;1320269;kou_1_desu_ga_isekai_de_joushu_hajimemashita;9;;;;
3;1321611;first_touch;9;;;;
3;1322236;shenmue_iii;9;;;;
3;1322269;hatena_illusion;9;;35252;HatenaIllusion;1674
3;1322868;dai_seisen!_valkyrie_saga;9;;;;
3;1324436;maou_no_kuse_ni_namaiki_da!_torotoro_tropical!;9;696020;;;
3;1324599;megalomachia2;9;;;;
3;1325478;buta_no_gotoki_sanzoku_ni_torawarete_shojo_wo_ubawareru_kyonyuu_himekishi_&_onna_sensh;9;;28169;Buta no Gotoki Sanzoku ni Torawarete Shojo wo Ubawareru Kyonyuu Himekishi & Onna Senshi;2975
3;13268;1+2=paradise;9;;2730;1+2=Paradise;4904
3;1327588;meiq_no_chika_ni_shisu;9;;;;
3;1329495;glass_no_hana_to_kowasu_sekai;9;;25907;Glass no Hana to Kowasu Sekai;22515
3;1330879;oo_yuusha_yo_itte_shimau_to_wa_nasakenai!;9;;;;
3;1334843;the_king_of_fighters_'95;9;476461;;;
3;1334972;hantsu_x_trash;9;;31491;Hantsu x Trash;10524
3;1336556;demiparadoxia_hookerstic;9;;;;
3;1337099;the_chronicle_of_black_phoenix;9;;;;
3;1337726;dare_mo_ore_ga_wakaranai_nara_tanetsuke_shimakutte_mo_mondainai_daro!;9;;;;
3;1337908;fighter_girl_chronicle;9;;;;
3;1338108;onsen_yousei_hakone-chan;9;;31143;Onsen Yousei Hakone-chan;22108
3;1338744;rhythm_tengoku_the_best+;9;430182;;;
3;1338871;futari_ni_omakase;9;;;;
3;13417;niea_7;9;;;;
3;1341800;maggot_baits;9;;;;
3;1342355;kimi_to_koi_suru_gakuen_kissa;9;;;;
3;1345584;sakura_santa;9;;;;
3;1345718;nurse_witch_komugi-chan_r;9;14470;921;Nurse Witch Komugi-chan Magikarte Z;4454
3;1348799;shining_force_i;9;673819;;;
3;13487;hana_no_ko_lunlun;9;;2230;Hana no Ko Lunlun;2657
3;1349549;hachinan_tte_sore_wa_nai_deshou!;9;;38830;Hachi-nan tte, Sore wa Nai deshou!;2077
3;1352989;dokidoki_yandemic;9;;;;
3;1354002;chaos_blade_(oratta);9;;;;
3;1355382;adachi_to_shimamura;9;;39790;Adachi to Shimamura;2108
3;1356148;hitsuji_chronicle;9;;;;
3;1358257;taiyou_no_orgel;9;;;;
3;1360907;m.s.s_project;9;;;;
3;1363993;girls_und_panzer_gekijouban;9;687973;;;
3;1368064;dungeon_of_regalias;9;;;;
3;1369137;sakura_no_mori_dreamers;9;;;;
3;1370188;giraboshi_idol_ura_project;9;;;;
3;1373582;yakimochi_kanojo_no_ichizu_na_koi;9;;;;
3;1373998;teaka_mamire_no_tenshi;9;;;;
3;1377187;crush_crush;9;;;;
3;1377421;stranger_things;9;;;;
3;1378918;bitch_nee-chan_ga_seijun_na_hazu_ga_nai;9;;;;
3;1384857;ma_survival_(vocaloid);9;385445;;;
3;1387539;ugo_ugo_ruuga;9;;;;
3;1390729;ashes_of_ariandel;9;;;;
3;1391583;kimagure_mercy_(vocaloid);9;385445;;;
3;1391619;rikka_koukou_marching_band_e_youkoso;9;;;;
3;1392605;noushou_sakuretsu_girl_(vocaloid);9;385445;;;
3;1392716;verethragna_seisen_no_duelist;9;;;;
3;1396284;18_(game);9;;;;
3;1396465;tayutama_2;9;;;;
3;1399161;8_beat_story;9;;;;
3;1399340;comic_megastore_alpha;9;421610;;;
3;1401272;idol_incidents;9;;34028;Idol Jihen;9669
3;1402861;ueno-san_wa_bukiyou;9;;37920;Ueno-san wa Bukiyou;56615
3;1405671;seabed;9;;;;
3;1406313;hinomaru_zumou;9;;37007;Hinomaruzumou;1496
3;1408527;self_friend;9;;;;
3;1410061;story_of_seasons:_trio_of_towns;9;;;;
3;1411242;1bitheart;9;;;;
3;1411598;date_a_live:_date_a_bullet;9;;;;
3;1413619;kyoto_tool;9;;;;
3;1415464;ore_wa_maou_de_shishunki_danshi!;9;;;;
3;1416261;fashionable_easter;9;;;;
3;1417402;syamu_game;9;;;;
3;1419288;umichan_maiko_classroom_havoc;9;;;;
3;1419289;spiralvortexplay;9;;;;
3;1419290;svplay;9;;;;
3;14198;battle_royale;9;;;;
3;1421755;legend_of_the_golden_witch;9;383606;;;
3;1422189;magikarp_jump;9;;;;
3;1423296;crystal_crown;9;;;;
3;1424689;gunnm_mars_chronicle;9;12089;;;
3;1424840;butsuriteki_ni_koritsu_shiteiru_ore_no_koukou_seikatsu;9;;;;
3;1426194;shotaxmonsters;9;;;;
3;1427029;ultraman_geed_(series);9;;;;
3;1427731;military_qty's;9;;;;
3;1430029;ultraman_orb_(series);9;;;;
3;1430722;isekai_cheat_magician;9;;37744;Isekai Cheat Magician;214
3;1431074;geinoujin_kakuzuke_check;9;;;;
3;1433273;icchi_banketsu;9;;;;
3;1440532;kimi_ni_semaru_otome_no_lesson;9;;;;
3;1440616;sengoku_rumblade;9;;;;
3;14409;armitage_iii;9;;1079;Armitage III;18588
3;1442351;gekijou_tragedy_(vocaloid);9;385445;;;
3;1443428;earthworm_jim_(series);9;;;;
3;1444366;ulysses_jeanne_d'arc_to_renkin_no_kishi;9;;36510;Ulysses: Jeanne dArc to Renkin no Kishi;1502
3;1446555;thor:_ragnarok;9;;;;
3;1446683;burenai_ai_de_(vocaloid);9;385445;;;
3;1448357;karakara_(game);9;;;;
3;1449527;iolite_link;9;;;;
3;1450309;youkoso_ryouhouji_e;9;;;;
3;1452419;snowdreams_-lost_in_winter-;9;;;;
3;1453009;fortnite;9;;;;
3;1453502;noatopia_~kibou_no_monogatari~;9;;;;
3;1454979;war_of_ashird;9;;;;
3;1456091;kaitou_sentai_lupinranger_vs._keisatsu_sentai_patranger;9;;;;
3;1460543;astro_and_girls;9;;;;
3;1461688;zombi-ko_channel;9;;;;
3;1461981;dare_ga_tame_ni_kemono_wa_ikitai_to_itta;9;;;;
3;1462077;maou_toubatsu_shita_ato_medachitakunai_node_guild_master_ni_natta;9;;;;
3;1462464;astrogirls;9;;;;
3;1463331;tawawa_oku-san_x_happening_gym;9;;;;
3;1464142;vanishing_starlight;9;;;;
3;1464155;kyonyuu_princess_saimin;9;;;;
3;1464328;monster_musume_no_oisha-san;9;;;;
3;1465844;jk_sales;9;;;;
3;1465887;deadpool_2;9;;;;
3;1467405;double_cross_(f.e.a.r.);9;;;;
3;1471782;aru_hi_net_de_mitsuketa_no_wa_hamedori_sareta_kanojo_no_douga_datta;9;;;;
3;1475461;houkago_wa_isekai_kissa_de_coffee_wo;9;;;;
3;14765;hard_love_life;9;;;;
3;1477517;ashigei_shoujo_komura-san;9;;;;
3;1480595;sono_taiju_wa_makai_o_kurau!;9;;;;
3;1483043;kagayaki_stars;9;;;;
3;1484473;sqex;9;;;;
3;1485158;witch_weapon;9;;;;
3;1488564;usotsuki_hime_to_moumoku_ouji;9;;;;
3;1488990;tokyo_conception;9;;;;
3;1493944;mario_&_luigi:_superstar_saga;9;;;;
3;1494600;musou_orochi_3;9;410276;;;
3;1496080;seijo_no_maryoku_wa_bannou_desu;9;;;;
3;1499258;shoujo_kageki_revue_starlight_-re_live-;9;1446705;;;
3;1499882;kinu_channel;9;;;;
3;1500128;imouto_wa_nama_onahole;9;;;;
3;150014;samurai_deeper_kyo;9;;419;Samurai Deeper Kyou;42805
3;1500387;okashina_tensei;9;;;;
3;15021;fancy_lala;9;;;;
3;1502925;you_can_eat_the_girl;9;;;;
3;1504194;aquaman_(series);9;;;;
3;15759;stringendo;9;;3559;Stringendo: Angel-tachi no Private Lesson;10092
3;15965;kurau_phantom_memory;9;;483;Kurau Phantom Memory;21357
3;2600;shaiya;9;;;;
3;296703;denny's;9;;;;
3;313409;igpx;9;;;;
3;32123;okaasan_to_naisho;9;;;;
3;374297;koi_kaze;9;;634;Koi Kaze;54349
3;375439;rondo_leaflet;9;;;;
3;376494;beetlejuice;9;;;;
3;376741;lingerie_senshi_papillon_rose;9;;1995;Lingerie Senshi Papillon Rose;4857
3;377832;fujiya;9;;;;
3;379650;circus_disk_christmas_days;9;;;;
3;379985;dragon_shadow_spell;9;;;;
3;381005;hellraiser;9;;;;
3;381359;1984;9;;;;
3;382116;time_leap;9;;;;
3;383355;neko_kissa;9;;;;
3;385300;reverse_desire;9;;;;
3;386502;dulce_report;9;;;;
3;386576;godman;9;;;;
3;387103;iyashite_agerun_saiyuki;9;;2883;Iyashite Agerun Saiyuuki;3928
3;388080;schoolmate;9;;;;
3;388132;imouto_kansatsu_nikki;9;;;;
3;388905;shikigami_no_shiro_iii;9;8118;;;
3;390165;chu_chu_rocket;9;;;;
3;391404;ring_ni_kakero;9;;23;Ring ni Kakero 1;2731
3;392552;tekkaman_blade_ii;9;11798;1460;Uchuu no Kishi Tekkaman Blade II;2799
3;392911;nanatsu_no_umi_no_tico;9;;3199;Nanatsu no Umi no Tico;3004
3;392934;ikkyuusan;9;;4935;Ikkyuu-san;966
3;393699;otaku_contemporary;9;;;;
3;395141;children_of_mana;9;404756;;;
3;397275;maze_bakunetsu_jikuu;9;;1162;MazeBakunetsu Jikuu;2174
3;399429;hakaba_kitarou;9;;3710;Hakaba Kitarou;7908
3;399911;wish;9;;1958;Wish;5856
3;404281;omoide_ni_kawaru_kimi_memories_off;9;10677;;;
3;404582;yawaraka_sensha;9;;21275;Yawaraka Sensha;139
3;405251;grim_fandango;9;;;;
3;409014;pan's_labyrinth;9;;;;
3;412370;mpd_psycho;9;;;;
3;414361;metal_saga;9;;;;
3;414918;love_&_dead;9;;;;
3;416223;tsumamigui_2;9;35526;;;
3;418943;hanjuku_hero;9;;;;
3;420029;telepathy_shoujo_ran;9;;3668;Telepathy Shoujo Ran;7033
3;421731;shining_force_ii;9;673819;;;
3;426192;choudenshi_bioman;9;;;;
3;428036;sin_(game);9;;;;
3;428957;cave_(developer);9;;;;
3;429097;ragnarok_online_2;9;8028;;;
3;430400;lost_worlds;9;;;;
3;430573;rhythm_tengoku_gold;9;430182;;;
3;431592;himiko-den;9;;360;Himiko-den;4237
3;432340;eulen_spiegel;9;;;;
3;432515;ketsui;9;;;;
3;433923;zoids_generations;9;380650;;;
3;434811;dokodemo_sukishite_itsudemo_sukishite;9;;;;
3;434859;danger_angel;9;;;;
3;435029;gekkou_jourei;9;;;;
3;435902;psycho_soldier;9;;;;
3;436519;paimega;9;;;;
3;437087;puppetmuppet;9;;;;
3;437517;brigandine;9;;;;
3;437616;ptc;9;;;;
3;440698;tongari_boushi_no_memoru;9;440698;3754;Tongari Boushi no Memole;1334
3;443128;momoiro_paradise;9;;;;
3;443390;ikusa_megami_zero;9;;;;
3;443673;shouki_letitia;9;;;;
3;447750;gunz_the_duel;9;;;;
3;449921;sky_love;9;;;;
3;451789;ijicare;9;;;;
3;451979;muhyo_to_rouji_no_mahouritsu_soudan_jimusho;9;;37487;Muhyo to Rouji no Mahouritsu Soudan Jimusho;2771
3;454773;battle_dome;9;;;;
3;455651;star_trap;9;;;;
3;455656;white_shadow;9;;;;
3;456189;ikusa_otome_valkyrie;9;;2858;Ikusa Otome Valkyrie;4660
3;456897;hitozuma_gui;9;;;;
3;457496;dungeon_crusaderz_2;9;457647;;;
3;458322;class_maid_maniax;9;;;;
3;459956;sora_wo_miageru_shoujo_no_hitomi_ni_utsuru_sekai;9;;5702;Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai;29239
3;460890;eternal_fighter_zero;9;;;;
3;462757;shichinin_no_nana;9;;623;Shichinin no Nana;3633
3;463228;worms_(game);9;;;;
3;467193;inkou_haden_amatsu;9;;;;
3;470153;tsunagaru_bangle;9;;;;
3;470235;hare_hare_harem;9;;;;
3;471878;littlebigplanet;9;;;;
3;473341;hana_to_hebi;9;;;;
3;474552;tobe!_isami;9;;3036;Tobe! Isami;1176
3;481579;tottemo_harem;9;;;;
3;483419;hiiro_no_kakera;9;;12461;Hiiro no Kakera;69953
3;484642;iczer_reborn;9;702889;2292;Bouken! Iczer 3;1592
3;485282;cheetahmen;9;;;;
3;485344;senko_no_ronde_duo;9;;;;
3;488129;super_robot_gakuen;9;;;;
3;489340;bugbug;9;;;;
3;490929;photon;9;;1944;Photon;9395
3;493602;nymphomania;9;;;;
3;493835;tekken_4;9;6074;;;
3;494134;die_hard;9;;;;
3;494651;battleline;9;;;;
3;497914;honoo_no_haramase_doukyuusei;9;;6041;Honoo no Haramase Doukyuusei;4775
3;498411;haikuo-soft;9;;;;
3;502228;machi_gurumi_no_wana;9;;;;
3;503383;yuusha_kara_wa_nigerarenai;9;;;;
3;503582;despera;9;;;;
3;503853;hai_wa_hai_ni_(vocaloid);9;385445;;;
3;504169;nymphclub;9;;;;
3;504415;araiguma_rascal;9;;2576;Araiguma Rascal;1272
3;504806;sonic_night_of_the_werehog;9;;5583;Sonic: Night of the WereHog;4495
3;505383;harumi_nation;9;;;;
3;507329;batman:_arkham_asylum;9;567455;;;
3;509685;yatohime_zankikou;9;;;;
3;514590;brooktown_high;9;;;;
3;514626;supernova;9;;;;
3;516320;susume!_kitakou_housoubu;9;;;;
3;517683;starduster_(vocaloid);9;385445;;;
3;517988;yuugeki_keikan_patvessel;9;;;;
3;519777;the_shapeshifter;9;;;;
3;522634;cabal_online;9;;;;
3;524246;regret_message_(vocaloid);9;385445;;;
3;524754;separate_blue;9;;;;
3;524916;rockman_zero_4;9;388861;;;
3;526751;fortune_cookie;9;;;;
3;528704;country_roads;9;;;;
3;528735;isle_of_winds;9;;;;
3;528863;pixiv_frontier;9;;;;
3;531261;engage_links;9;;;;
3;532140;ol_shimai;9;;;;
3;532196;iinari;9;;;;
3;537319;mousou_voice_cd;9;;;;
3;538681;birth_(oav);9;;;;
3;541618;naughty_dog;9;;;;
3;543685;muta;9;;;;
3;545067;darksiders;9;;;;
3;5456;liarsoft;9;;;;
3;545916;the_very_hungry_caterpillar;9;;;;
3;545923;zettai_shoujo_seiiki_amnesian;9;;;;
3;550240;yamitsuki!;9;;;;
3;551798;tenshi_no_scanty;9;;;;
3;554222;tokidoki_pakucchao!;9;;;;
3;554494;b't_x;9;;;;
3;558166;ultraman_gaia_(series);9;;;;
3;558294;wallace_and_gromit;9;;;;
3;558635;hina_nige_(vocaloid);9;385445;;;
3;559652;osouji_sentai_clean_keeper;9;;;;
3;561517;aria_(vocaloid);9;385445;;;
3;563438;digimon_x-evolution;9;8529;2123;Digimon X-Evolution;14589
3;564707;mamonomusume_to_no_seikatsu_~alraune_no_baai~;9;564212;;;
3;565444;don_quijote;9;;;;
3;565647;2002_fifa_world_cup;9;11961;;;
3;566550;chip_'n_dale_rescue_rangers;9;;;;
3;566944;battle_fever_j;9;;;;
3;567642;b-densetsu!_battle_b-daman;9;522391;;;
3;568093;mu_online;9;;;;
3;570205;dr_rurru;9;;;;
3;570644;swot;9;;;;
3;571674;lovekami;9;;;;
3;575938;tokyo_godfathers;9;;759;Tokyo Godfathers;124236
3;578220;otouto_wo_aishiteyamanai_ane_aruiha_oniichan_ga_daisukikko_na_imouto_tono_taboo_na_kankei;9;;;;
3;579150;pixiv_nocturne;9;;;;
3;579281;logitech;9;;;;
3;579684;tokyo_fuusa;9;;;;
3;580061;mitsumete_knight;9;;;;
3;580214;imouto_de_ikou!;9;;1510;Imouto de Ikou!;2960
3;580896;mamorigami-sama;9;;;;
3;581229;dark_side_of_the_moon;9;;;;
3;582166;kyonyuu_majo;9;;;;
3;583396;hanabana_no_omohi...;9;;;;
3;583674;takamare!_takamaru;9;;;;
3;584140;projekt_muse;9;;;;
3;586156;akai_canvas_series_nadeshiko_~aka_no_rasen~;9;;;;
3;586317;warui_koto_shitai;9;;;;
3;587565;ren'ai_saimin;9;;;;
3;587636;cc_hospital;9;;;;
3;587778;mobile_force_gangaru;9;;;;
3;588009;otacool4;9;;;;
3;589874;resident_evil_darkside_chronicles;9;8363;;;
3;591798;harem_party;9;;;;
3;593348;gakuen_toukou_shashin;9;;;;
3;595079;kuttsukiboshi;9;;9014;Kuttsukiboshi;27579
3;597885;oyatsu_no_jikan;9;;;;
3;601123;saikyou_robo_daiooja;9;;4574;Saikyou Robot Daiouja;323
3;602439;elminage;9;;;;
3;604556;tokyo_metro;9;;;;
3;613567;dragon_age_2;9;676736;;;
3;613592;walpurgis_(kai);9;;;;
3;614868;zebra_~ryoshuu_no_yakata~;9;;;;
3;619637;scissorhands_(vocaloid);9;385445;;;
3;620173;knife_(vocaloid);9;385445;;;
3;620316;tsubasa_no_oka_no_hime;9;;;;
3;622772;gongitsune_(niimi_nankichi);9;;;;
3;624124;forsaken_world;9;;;;
3;624469;ragnarok_online_2:_gate_of_the_world;9;8028;;;
3;625871;kyuukyoku_gensou_mahjong;9;;;;
3;626579;perfect_memento_in_strict_sense;9;;;;
3;627504;doko_e_iku_no_ano_hi;9;;;;
3;627648;tokubetsu_kakuri-ku_shoujo_jikken-tou;9;;;;
3;628039;toshiue_lesson;9;;;;
3;629697;watashi-tachi_no_tamura-kun;9;;;;
3;630063;windows_azure;9;;;;
3;633394;tenshi_no_hane_wo_fumanaide;9;;;;
3;633725;youjuu_senki_a.d._2048;9;;;;
3;635002;registry_booster;9;;;;
3;636128;dorvack;9;;;;
3;636670;yuri_yuri;9;;;;
3;639257;esp_ra_de;9;;;;
3;639816;tsuki_no_sango;9;;12867;Tsuki no Sango;2623
3;641808;ima_mo_itsuka_mo_faluna_luna;9;;;;
3;642268;sonic_and_the_black_knight;9;;;;
3;642309;momofero;9;;;;
3;643929;elisabeth_(musical);9;;;;
3;647645;okitsune-sama_no_koisuru_omajinai;9;;;;
3;648549;christian_girl;9;;;;
